1	3259	10.0
1	3067	8.0
1	3261	10.0
1	7391	10.0
2	39402	4.0
2	16496	9.0
2	7025	9.0
2	2930	10.0
2	25843	8.0
2	16501	8.0
2	40822	10.0
2	16503	8.0
2	52215	9.0
2	35322	10.0
2	104573	9.0
2	655220	9.0
2	51965	9.0
3	187	8.0
3	271	6.0
4	3514	8.0
4	15294	10.0
4	7104	10.0
4	2499	10.0
4	5060	8.0
4	1477	6.0
4	179655	6.0
4	1759708	8.0
4	117703	8.0
4	210885	10.0
4	97734	8.0
4	2079191	8.0
4	191946	10.0
4	191947	10.0
4	15306	10.0
4	135625	8.0
4	15308	10.0
4	63948	10.0
4	151502	8.0
4	24015	10.0
4	389079	8.0
4	15315	10.0
4	73684	8.0
4	28631	8.0
4	7639	8.0
4	23517	6.0
4	6621	10.0
4	120286	6.0
4	39392	8.0
4	19936	8.0
4	2529	8.0
4	5605	8.0
4	7653	6.0
4	14314	10.0
4	30701	6.0
4	44018	6.0
4	1524	10.0
4	60918	6.0
4	8183	10.0
4	5112	6.0
4	2770390	8.0
5	150323	8.0
5	168438	6.0
5	8886	10.0
5	7676	6.0
5	7614	10.0
5	7231	4.0
6	10867	10.0
6	91317	10.0
6	1044155	6.0
6	10868	10.0
6	11189	10.0
6	3383	10.0
6	4024	10.0
6	12415	6.0
7	1079	8.0
7	8503	9.0
7	1527	8.0
7	19191	8.0
7	27768	7.0
7	18490	7.0
7	3259	6.0
7	408381	7.0
7	7614	7.0
8	2619901	10.0
8	2332	10.0
8	4413	10.0
9	1526	10.0
9	3123767	5.0
9	1977	9.0
9	2236	9.0
10	1525	10.0
10	7863	8.0
10	20473	8.0
10	20477	8.0
10	2110	2.0
10	97214	2.0
11	7533	10.0
11	176364	6.0
12	13406	8.0
12	2350204	8.0
12	5984	8.0
12	10084	8.0
12	2977732	8.0
12	9965	7.0
12	7152	7.0
12	18416	8.0
12	58352	6.0
12	6001	4.0
12	2930	8.0
12	7923	8.0
12	36980	7.0
12	2294	7.0
12	7933	7.0
13	881	9.0
13	883	10.0
13	951	10.0
13	953	8.0
13	889	7.0
13	892	9.0
13	894	5.0
13	959	8.0
14	3251626	9.0
14	16571	5.0
14	2204	8.0
14	325369	3.0
15	7391	8.0
15	31846	7.0
15	2150	6.0
15	49895	7.0
15	7528	8.0
15	1512	7.0
15	2770499	8.0
15	42731	7.0
15	4592	8.0
15	881	7.0
15	2930	7.0
15	883	7.0
15	25843	7.0
15	14710	7.0
15	56566	7.0
15	3191	7.0
15	32634	7.0
15	3067	8.0
15	23804	7.0
16	4921	6.0
16	7353	8.0
16	5115	6.0
16	5179	8.0
16	12861	8.0
17	2569212	2.0
17	3261	8.0
18	1695915	10.0
18	11826	10.0
18	7479	8.0
18	1977	10.0
18	7802	10.0
19	48053	8.0
19	15605	8.0
19	951	9.0
19	45880	6.0
19	10105	7.0
19	12987	10.0
19	12476	7.0
19	2770390	7.0
20	13403	6.0
20	60130	8.0
20	3428	10.0
20	8294	8.0
20	71147	8.0
20	5739	8.0
20	1526	8.0
20	12409	6.0
20	2105562	10.0
20	35834	8.0
20	1168877	6.0
21	25317	8.0
21	18153	6.0
21	25836	4.0
21	1251580	7.0
21	36980	8.0
21	1525	7.0
21	1526	7.0
21	2294	2.0
21	52215	8.0
21	4987	6.0
21	5115	6.0
21	7166	8.0
21	50174	2.0
21	5119	6.0
22	3203356	9.0
22	85425	8.0
22	15540	2.0
22	2421	6.0
22	19000	6.0
22	3064	4.0
22	18362	10.0
22	4926	6.0
22	34878	6.0
23	3036	8.0
23	3423	10.0
23	5473	10.0
23	2150	10.0
23	8294	10.0
23	10090	6.0
23	11883	8.0
23	2155	8.0
23	364	10.0
23	11758	10.0
23	883	6.0
23	2294	6.0
23	3702	10.0
24	11832	10.0
24	2938	8.0
24	2941	10.0
24	8478	9.0
25	2959	7.0
25	1551	8.0
26	1500	6.0
26	2204	10.0
26	1827335	10.0
27	37227	9.0
27	132413	10.0
28	5115	7.0
28	798583	8.0
28	2139	8.0
28	123932	8.0
29	12974	8.0
29	11183	10.0
29	16495	8.0
29	16496	10.0
29	10930	10.0
29	6899	10.0
29	11192	10.0
29	16504	8.0
29	62778	10.0
30	1186165	8.0
30	3323610	8.0
30	76139	8.0
30	78189	4.0
30	21613	10.0
30	40432	8.0
30	79987	8.0
30	79859	10.0
30	92786	8.0
30	401778	8.0
30	71924	6.0
30	92790	8.0
30	2540760	8.0
30	1492456	6.0
31	116241	10.0
31	781785	8.0
31	7294	10.0
32	951	10.0
32	1976	8.0
32	4921	10.0
32	5178	10.0
32	3259	8.0
32	3067	10.0
32	3261	10.0
32	2110	10.0
33	575430	10.0
33	18319	10.0
34	1653	8.0
34	4725	8.0
34	53687	2.0
34	17336	4.0
34	3067	10.0
34	325177	4.0
34	7358	6.0
34	10238	8.0
34	12415	6.0
35	15540	10.0
35	4918	10.0
35	18169	10.0
35	57724	9.0
35	3262	10.0
36	9715	10.0
36	20147	10.0
36	7479	6.0
36	32248	8.0
36	4926	10.0
36	7103	4.0
37	2152	8.0
37	24680	7.0
37	816613	10.0
37	2155	8.0
37	9451	4.0
37	4973	6.0
37	155628	8.0
37	1525	10.0
37	7158	8.0
37	46716	6.0
37	6012	10.0
38	8110	10.0
39	30819	8.0
39	2277	6.0
39	3045	10.0
39	143723	4.0
39	6378	6.0
39	4458	8.0
39	11883	10.0
39	1926641	8.0
39	69740	6.0
39	3443	8.0
39	1524	8.0
39	4596	8.0
39	1101413	6.0
39	1526	6.0
39	38651	6.0
39	116477	5.0
39	69759	6.0
40	24945	6.0
40	9970	10.0
40	883	10.0
40	2934	10.0
40	12476	10.0
40	34878	10.0
40	24894	10.0
41	40183	10.0
41	96253	10.0
41	95935	10.0
41	6431	10.0
41	19167	10.0
42	43256	10.0
42	12601	10.0
42	23546	10.0
42	27196	9.0
42	46716	10.0
42	35581	10.0
43	897403	10.0
43	21623	10.0
43	12409	8.0
44	20078	8.0
44	968993	9.0
44	2930	9.0
44	8243	6.0
44	8244	9.0
44	8246	10.0
44	5174	9.0
45	51429	10.0
45	8294	10.0
45	3430	10.0
45	21223	10.0
45	1000167	10.0
45	48744	10.0
45	6889	9.0
45	3437	8.0
45	5999	10.0
45	883	8.0
45	48117	8.0
45	8183	10.0
45	5882	10.0
46	1861926	4.0
46	283	10.0
46	3067	10.0
46	6205	10.0
47	6070	7.0
47	26614	8.0
47	26615	8.0
47	23096	10.0
47	95933	10.0
47	26557	8.0
47	95359	10.0
48	16219	8.0
48	35835	10.0
48	52574	9.0
49	8181	4.0
49	3383	6.0
49	48887	7.0
49	8183	6.0
49	58874	8.0
49	5819	8.0
49	28159	6.0
50	10616	4.0
50	90683	4.0
50	935796	4.0
50	120062	4.0
50	90430	4.0
51	9967	10.0
52	27132	2.0
52	5454	6.0
53	41404	6.0
53	2524	10.0
53	1130926	8.0
54	19809	10.0
54	5987	10.0
54	71906	8.0
54	19683	10.0
54	1118709	8.0
54	3116747	10.0
54	17638	10.0
54	11880	10.0
54	3691	10.0
54	11883	8.0
54	16624	8.0
54	1008	10.0
54	13428	10.0
54	40569	8.0
54	5115	10.0
55	5860	6.0
55	74344	4.0
55	49259	6.0
55	11883	6.0
55	18926	8.0
55	10481	6.0
55	2930	4.0
55	23538	10.0
55	49779	6.0
55	122	6.0
55	23292	6.0
55	1121900	6.0
55	28542	8.0
56	2930	6.0
56	883	8.0
56	10166	8.0
56	61686	7.0
56	4921	7.0
56	5179	8.0
57	881	7.0
57	46131	8.0
57	883	8.0
57	6899	6.0
57	15540	7.0
57	1632621	10.0
57	951	7.0
57	122	7.0
58	90319	8.0
58	27487	10.0
59	42204	10.0
59	109409	10.0
59	48993	9.0
59	23522	10.0
59	48995	9.0
59	1326705	10.0
59	897386	10.0
59	3818	8.0
59	47854	9.0
59	2489683	10.0
59	901239	8.0
60	816617	6.0
60	8294	6.0
60	3431	6.0
60	16999	6.0
60	89833	4.0
60	816613	4.0
60	21611	2.0
60	15083	6.0
60	42222	6.0
60	879	2.0
60	11888	4.0
60	23409	6.0
60	31988	8.0
60	7928	4.0
61	1153954	8.0
61	2067500	5.0
61	3247876	9.0
61	7479	8.0
61	120	8.0
61	2415006	8.0
61	122	7.0
