17289	http://dbpedia.org/resource/1997_(band)
17284	http://dbpedia.org/resource/Remy_Ma
17285	http://dbpedia.org/resource/Trina
4970	http://dbpedia.org/resource/Drudkh
17286	http://dbpedia.org/resource/Shawnna
3640	http://dbpedia.org/resource/The_Analogs
4971	http://dbpedia.org/resource/Kalmah
17287	http://dbpedia.org/resource/The_Big_Cats
17280	http://dbpedia.org/resource/Leon_Ware
17281	http://dbpedia.org/resource/Samantha_Fox
17283	http://dbpedia.org/resource/Rasheeda
4969	http://dbpedia.org/resource/Daniel_Cavanagh
2306	http://dbpedia.org/resource/Mikis_Theodorakis
2301	http://dbpedia.org/resource/Ajda_Pekkan
4961	http://dbpedia.org/resource/Deinonychus_(band)
4963	http://dbpedia.org/resource/Offlaga_Disco_Pax
4965	http://dbpedia.org/resource/Anaal_Nathrakh
3635	http://dbpedia.org/resource/The_Rutles
2309	http://dbpedia.org/resource/Hande_Yener
3636	http://dbpedia.org/resource/Kat_(band)
4967	http://dbpedia.org/resource/Ivan_Cattaneo
3637	http://dbpedia.org/resource/Ektomorf
17299	http://dbpedia.org/resource/Sian_Evans
4980	http://dbpedia.org/resource/Olivia_(singer)
17296	http://dbpedia.org/resource/Richie_Hawtin
3650	http://dbpedia.org/resource/T.Love
4981	http://dbpedia.org/resource/Glenn_Medeiros
4982	http://dbpedia.org/resource/Bryan_Ferry
17298	http://dbpedia.org/resource/Keak_da_Sneak
17293	http://dbpedia.org/resource/Tom_Novy
17294	http://dbpedia.org/resource/Sixtoo
2317	http://dbpedia.org/resource/Sertab_Erener
1	http://dbpedia.org/resource/Malice_Mizer
2	http://dbpedia.org/resource/Diary_of_Dreams
3	http://dbpedia.org/resource/Carpathian_Forest
2314	http://dbpedia.org/resource/Cem_Karaca
4	http://dbpedia.org/resource/Moi_dix_Mois
5	http://dbpedia.org/resource/Bella_Morte
2312	http://dbpedia.org/resource/Ahmet_Kaya
6	http://dbpedia.org/resource/Moonspell
7	http://dbpedia.org/resource/Marilyn_Manson
8	http://dbpedia.org/resource/Dir_En_Grey
9	http://dbpedia.org/resource/Combichrist
4973	http://dbpedia.org/resource/CCCP_Fedeli_alla_linea
4974	http://dbpedia.org/resource/Gazebo_(musician)
4975	http://dbpedia.org/resource/Cutting_Crew
3645	http://dbpedia.org/resource/Kazik_Staszewski
4976	http://dbpedia.org/resource/Claudio_Baglioni
3646	http://dbpedia.org/resource/Dezerter
4977	http://dbpedia.org/resource/Nick_Kamen
4978	http://dbpedia.org/resource/Mr._Mister
17266	http://dbpedia.org/resource/Nocturnal_Breed
17267	http://dbpedia.org/resource/Lustra_(band)
18599	http://dbpedia.org/resource/Pet_Shop_Boys
18593	http://dbpedia.org/resource/Pond_(band)
17262	http://dbpedia.org/resource/Buccaneer_(musician)
3660	http://dbpedia.org/resource/Finntroll
18594	http://dbpedia.org/resource/Damien_Rice
17263	http://dbpedia.org/resource/Avail
17264	http://dbpedia.org/resource/Bracket_(band)
4993	http://dbpedia.org/resource/Black_(singer)
17265	http://dbpedia.org/resource/Devils_Brigade
1000	http://dbpedia.org/resource/Information_Society_(band)
2331	http://dbpedia.org/resource/Yasmin_Levy
18591	http://dbpedia.org/resource/White_Town
2327	http://dbpedia.org/resource/Funda_Arar
4983	http://dbpedia.org/resource/Elissa_(Canadian_singer)
4984	http://dbpedia.org/resource/Wael_Kfoury
4985	http://dbpedia.org/resource/Die_(musician)
4986	http://dbpedia.org/resource/Fares_Karam
4987	http://dbpedia.org/resource/Najwa_Karam
3657	http://dbpedia.org/resource/Laurel_Aitken
17278	http://dbpedia.org/resource/Jana_Mashonee
17279	http://dbpedia.org/resource/Athena_(band)
3670	http://dbpedia.org/resource/Matisyahu
3673	http://dbpedia.org/resource/Girl_Talk_(musical_group)
2342	http://dbpedia.org/resource/Dio_(band)
17270	http://dbpedia.org/resource/Dream_Theater
1010	http://dbpedia.org/resource/Dewa_19
2341	http://dbpedia.org/resource/Twisted_Sister
17271	http://dbpedia.org/resource/Bruce_Dickinson
2340	http://dbpedia.org/resource/Marissa_Nadler
17272	http://dbpedia.org/resource/Carlos_Santana
1008	http://dbpedia.org/resource/Level_42
2339	http://dbpedia.org/resource/Teoman_(singer)
1006	http://dbpedia.org/resource/The_Fixx
1005	http://dbpedia.org/resource/Robert_Palmer_(writer)
2336	http://dbpedia.org/resource/Erkin_Koray
1004	http://dbpedia.org/resource/Kim_Wilde
1003	http://dbpedia.org/resource/Johnny_Hates_Jazz
1002	http://dbpedia.org/resource/Rick_Astley
1001	http://dbpedia.org/resource/Pet_Shop_Boys
3663	http://dbpedia.org/resource/Devil_Doll_(Slovenian_band)
4994	http://dbpedia.org/resource/Team_Sleep
4995	http://dbpedia.org/resource/Destroy_Rebuild_Until_God_Shows
3665	http://dbpedia.org/resource/New_Radicals
3666	http://dbpedia.org/resource/The_Hold_Steady
4997	http://dbpedia.org/resource/Yoav_(musician)
3667	http://dbpedia.org/resource/Patti_Smith
4998	http://dbpedia.org/resource/Esthetic_Education
4999	http://dbpedia.org/resource/Ocean_Colour_Scene
18575	http://dbpedia.org/resource/Anna_Tatangelo
18576	http://dbpedia.org/resource/Carajo
18577	http://dbpedia.org/resource/14_Bis_(band)
3681	http://dbpedia.org/resource/Angus_&_Julia_Stone
18572	http://dbpedia.org/resource/Skankin'_Pickle
3683	http://dbpedia.org/resource/Strachy_na_Lachy
3684	http://dbpedia.org/resource/Tyler_Kyte
1022	http://dbpedia.org/resource/Dance_Nation_(dance_group)
2353	http://dbpedia.org/resource/Highway_101
1021	http://dbpedia.org/resource/Groove_Coverage
2352	http://dbpedia.org/resource/Creed_(band)
1020	http://dbpedia.org/resource/OceanLab
2351	http://dbpedia.org/resource/Joan_Jett
2350	http://dbpedia.org/resource/Buckcherry
1019	http://dbpedia.org/resource/Yazoo_(band)
1018	http://dbpedia.org/resource/Midge_Ure
